iso,name,hash
RO,Pogone?ti,RO-Pogone?ti
RO,Pogonele,RO-Pogonele
RO,Pogoanele,RO-Pogoanele
RO,Pogane?ti,RO-Pogane?ti
RO,Pogana,RO-Pogana
RO,Pogaceaua,RO-Pogaceaua
RO,Poieni-Solca,RO-Poieni-Solca
RO,Poieni,RO-Poieni
RO,Poieni,RO-Poieni
RO,Poeni,RO-Poeni
RO,Poienarii Apostoli,RO-Poienarii Apostoli
RO,Poienarii Burchii,RO-Poienarii Burchii
RO,Poienari,RO-Poienari
RO,Podu Turcului,RO-Podu Turcului
RO,Poduri,RO-Poduri
RO,Poduri,RO-Poduri
RO,Podu Iloaiei,RO-Podu Iloaiei
RO,Podolenii de Sus,RO-Podolenii de Sus
RO,Podoleni,RO-Podoleni
RO,Podoleni,RO-Podoleni
RO,Podgoria,RO-Podgoria
RO,Podenii Vechi,RO-Podenii Vechi
RO,Podenii Noi,RO-Podenii Noi
RO,Podeni,RO-Podeni
RO,Podari,RO-Podari
RO,Pocruia,RO-Pocruia
RO,Pocola,RO-Pocola
RO,Pociovali?tea,RO-Pociovali?tea
RO,Pochidia,RO-Pochidia
RO,Poboru,RO-Poboru
RO,Poarta Alba,RO-Poarta Alba
RO,Plugova,RO-Plugova
RO,Plugari,RO-Plugari
RO,Plutoni?a,RO-Plutoni?a
RO,Plo?tina,RO-Plo?tina
RO,Ploscu?eni,RO-Ploscu?eni
RO,Plosco?,RO-Plosco?
RO,Plosca,RO-Plosca
RO,Plopu,RO-Plopu
RO,Plopu,RO-Plopu
RO,Plopu,RO-Plopu
RO,Plopsoru,RO-Plopsoru
RO,Plop?oru,RO-Plop?oru
RO,Plopis,RO-Plopis
RO,Plopii Slavitestí,RO-Plopii Slavitestí
RO,Plopeni,RO-Plopeni
RO,Plopeni,RO-Plopeni
RO,Plopeni,RO-Plopeni
RO,Plopana,RO-Plopana
RO,Ploiesti,RO-Ploiesti
RO,Ploie?tiori,RO-Ploie?tiori
RO,Plevna,RO-Plevna
RO,Plesoiu,RO-Plesoiu
RO,Ple?oi,RO-Ple?oi
RO,Plescuta,RO-Plescuta
RO,Plenita,RO-Plenita
RO,Plea?ov,RO-Plea?ov
RO,Plea?a,RO-Plea?a
RO,Plavalari,RO-Plavalari
RO,Platone?ti,RO-Platone?ti
RO,Plataresti,RO-Plataresti
RO,Pitesti,RO-Pitesti
RO,Piteasca,RO-Piteasca
RO,Pitaru,RO-Pitaru
RO,Piscu Vechi,RO-Piscu Vechi
RO,Piscu Sadovei,RO-Piscu Sadovei
RO,Piscu Nou,RO-Piscu Nou
RO,Piscu,RO-Piscu
RO,Piscolt,RO-Piscolt
RO,Piscoiu,RO-Piscoiu
RO,Pischia,RO-Pischia
RO,Pârscoveni,RO-Pârscoveni
RO,Pârscov,RO-Pârscov
RO,Pârjol,RO-Pârjol
RO,Pârâu,RO-Pârâu
RO,Pârgaresti,RO-Pârgaresti
RO,Pârcovaci,RO-Pârcovaci
RO,Pâraie,RO-Pâraie
RO,Pir,RO-Pir
RO,Pipirig,RO-Pipirig
RO,Pângarati,RO-Pângarati
RO,Pângaracior,RO-Pângaracior
RO,Pâncota,RO-Pâncota
RO,Pâncesti,RO-Pâncesti
RO,Pilu,RO-Pilu
RO,Pilde?ti,RO-Pilde?ti
RO,Pietrosu,RO-Pietrosu
RO,Pietrosu,RO-Pietrosu
RO,Pietrosita,RO-Pietrosita
RO,Pietrosani,RO-Pietrosani
RO,Pietro?ani,RO-Pietro?ani
RO,Pietrosani,RO-Pietrosani
RO,Pietroasele,RO-Pietroasele
RO,Pietroasa,RO-Pietroasa
RO,Pietroasa,RO-Pietroasa
RO,Pietri?u,RO-Pietri?u
RO,Pietreni,RO-Pietreni
RO,Pietrele,RO-Pietrele
RO,Pietrarii de Sus,RO-Pietrarii de Sus
RO,Pietrari,RO-Pietrari
RO,Pietrari,RO-Pietrari
RO,Pielestí,RO-Pielestí
RO,Picior de Munte,RO-Picior de Munte
RO,Piatra Soimului,RO-Piatra Soimului
RO,Piatra Olt,RO-Piatra Olt
RO,Piatra Neamt,RO-Piatra Neamt
RO,Piatra,RO-Piatra
RO,Piatra,RO-Piatra
RO,Piatra,RO-Piatra
RO,Pianu de Sus,RO-Pianu de Sus
RO,Pianu de Jos,RO-Pianu de Jos
RO,Petrova,RO-Petrova
RO,Petro?ni?a,RO-Petro?ni?a
RO,Petrosani,RO-Petrosani
RO,Petri?,RO-Petri?
RO,Petris,RO-Petris
RO,Petrila,RO-Petrila
RO,Pietriceaua,RO-Pietriceaua
RO,Petricani,RO-Petricani
RO,Petreu,RO-Petreu
RO,Petrestii de Jos,RO-Petrestii de Jos
RO,Petresti,RO-Petresti
RO,Petre?ti,RO-Petre?ti
RO,Petre?ti,RO-Petre?ti
RO,Petresti,RO-Petresti
RO,Petrachioaia,RO-Petrachioaia
RO,Petelea,RO-Petelea
RO,Pestisu Mic,RO-Pestisu Mic
RO,Pe?ti?u Mare,RO-Pe?ti?u Mare
RO,Pestisani,RO-Pestisani
RO,Pe?ti?,RO-Pe?ti?
RO,Pestera,RO-Pestera
RO,Pe?teana Jiu,RO-Pe?teana Jiu
RO,Pe?teana de Jos,RO-Pe?teana de Jos
RO,Pesceana,RO-Pesceana
RO,Glavile,RO-Glavile
RO,Coronini,RO-Coronini
RO,Pesac,RO-Pesac
RO,Per?unari,RO-Per?unari
RO,Per?inari,RO-Per?inari
RO,Per?ani,RO-Per?ani
RO,Peri?oru,RO-Peri?oru
RO,Perisoru,RO-Perisoru
RO,Peri?or,RO-Peri?or
RO,Perisani,RO-Perisani
RO,Peris,RO-Peris
RO,Perii Bro?teni,RO-Perii Bro?teni
RO,Perieti,RO-Perieti
RO,Perieti,RO-Perieti
RO,Perieni,RO-Perieni
RO,Perieni,RO-Perieni
RO,Pericei,RO-Pericei
RO,Periam,RO-Periam
RO,Peretu,RO-Peretu
RO,Peregu Mic,RO-Peregu Mic
RO,Peregu Mare,RO-Peregu Mare
RO,Peciu Nou,RO-Peciu Nou
RO,Pecineaga,RO-Pecineaga
RO,Pechea,RO-Pechea
RO,Peceneaga,RO-Peceneaga
RO,Peceiu,RO-Peceiu
RO,Pausesti-Maglasi,RO-Pausesti-Maglasi
RO,Pau?e?ti,RO-Pau?e?ti
RO,Pausesti,RO-Pausesti
RO,Paunesti,RO-Paunesti
RO,Paulis,RO-Paulis
RO,Paulesti,RO-Paulesti
RO,Paule?ti,RO-Paule?ti
RO,Paulesti,RO-Paulesti
RO,Pauleni-Ciuc,RO-Pauleni-Ciuc
RO,Pauca,RO-Pauca
RO,Patuleni,RO-Patuleni
RO,Patulele,RO-Patulele
RO,Patru Fra?i,RO-Patru Fra?i
RO,Patrauti,RO-Patrauti
RO,Patârlagele,RO-Patârlagele
RO,Pastraveni,RO-Pastraveni
RO,Pasareni,RO-Pasareni
RO,Parva,RO-Parva
RO,Partestii de Jos,RO-Partestii de Jos
RO,Par?a,RO-Par?a
RO,Parincea,RO-Parincea
RO,Parhau?i,RO-Parhau?i
RO,Parepa-Ru?ani,RO-Parepa-Ru?ani
RO,Pardosi,RO-Pardosi
RO,Pardina,RO-Pardina
RO,Parava,RO-Parava
RO,Papiu Ilarian,RO-Papiu Ilarian
RO,Papau?i,RO-Papau?i
RO,Panticeu,RO-Panticeu
RO,Pantelimon de Jos,RO-Pantelimon de Jos
RO,Pantelimon,RO-Pantelimon
RO,Pantelimon,RO-Pantelimon
RO,Pantazi,RO-Pantazi
RO,Panet,RO-Panet
RO,Panciu,RO-Panciu
RO,Pancesti,RO-Pancesti
RO,Pance?ti,RO-Pance?ti
RO,Panatau,RO-Panatau
RO,Panaci,RO-Panaci
RO,Paltinoasa,RO-Paltinoasa
RO,Paltinis,RO-Paltinis
RO,Paltinis,RO-Paltinis
RO,Paltineni,RO-Paltineni
RO,Paltin,RO-Paltin
RO,Paleu,RO-Paleu
RO,Palazu Mare,RO-Palazu Mare
RO,Palatca,RO-Palatca
RO,Palanca,RO-Palanca
RO,Palanca,RO-Palanca
RO,Palanca,RO-Palanca
RO,Padureni,RO-Padureni
RO,Padureni,RO-Padureni
RO,Padureni,RO-Padureni
RO,Padureni,RO-Padureni
RO,Padureni,RO-Padureni
RO,Padurea Neagra,RO-Padurea Neagra
RO,Padina Mica,RO-Padina Mica
RO,Padina Matei,RO-Padina Matei
RO,Padina,RO-Padina
RO,Pades,RO-Pades
RO,Padea,RO-Padea
RO,Pacureti,RO-Pacureti
RO,Ozun,RO-Ozun
RO,Ovidiu,RO-Ovidiu
RO,Oveselu,RO-Oveselu
RO,Otopeni,RO-Otopeni
RO,Oteteli?u,RO-Oteteli?u
RO,Otesani,RO-Otesani
RO,Otelu Rosu,RO-Otelu Rosu
RO,Oteleni,RO-Oteleni
RO,Otelec,RO-Otelec
RO,Ostrovu Mare,RO-Ostrovu Mare
RO,Ostrovu,RO-Ostrovu
RO,Ostroveni,RO-Ostroveni
RO,Ostrov,RO-Ostrov
RO,Ostrov,RO-Ostrov
RO,Ostra,RO-Ostra
RO,O?orhei,RO-O?orhei
RO,Osoi,RO-Osoi
RO,Osica de Sus,RO-Osica de Sus
RO,Osica de Jos,RO-Osica de Jos
RO,Osesti,RO-Osesti
RO,Osebi?i,RO-Osebi?i
RO,Ortisoara,RO-Ortisoara
RO,Orsova,RO-Orsova
RO,Oroftiana,RO-Oroftiana
RO,Orodel,RO-Orodel
RO,Ormenis,RO-Ormenis
RO,Orlesti,RO-Orlesti
RO,Orlea Noua,RO-Orlea Noua
RO,Orlea,RO-Orlea
RO,Orlat,RO-Orlat
RO,Orevi?a Mare,RO-Orevi?a Mare
RO,Oreavu,RO-Oreavu
RO,Orbeni,RO-Orbeni
RO,Orbeasca de Sus,RO-Orbeasca de Sus
RO,Orbeasca de Jos,RO-Orbeasca de Jos
RO,Oravita,RO-Oravita
RO,Orasu Nou,RO-Orasu Nou
RO,Orastioara de Sus,RO-Orastioara de Sus
RO,Orastie,RO-Orastie
RO,Ora?eni-Deal,RO-Ora?eni-Deal
RO,Ora?a,RO-Ora?a
RO,Oradea,RO-Oradea
RO,Optasi,RO-Optasi
RO,Oprisor,RO-Oprisor
RO,Oporelu,RO-Oporelu
RO,Oniceni,RO-Oniceni
RO,Oniceni,RO-Oniceni
RO,Oneaga,RO-Oneaga
RO,Once?ti,RO-Once?ti
RO,Oncesti,RO-Oncesti
RO,Oltina,RO-Oltina
RO,Oltenita,RO-Oltenita
RO,Olteni,RO-Olteni
RO,Olteni,RO-Olteni
RO,Oltenesti,RO-Oltenesti
RO,Olteanca,RO-Olteanca
RO,Ologeni,RO-Ologeni
RO,Ole?e?ti,RO-Ole?e?ti
RO,Olcea,RO-Olcea
RO,Olari,RO-Olari
RO,Olari,RO-Olari
RO,Olari,RO-Olari
RO,Olanu,RO-Olanu
RO,Olane?ti,RO-Olane?ti
RO,Ojdula,RO-Ojdula
RO,Oituz,RO-Oituz
RO,Oinacu,RO-Oinacu
RO,Ohaba Lunga,RO-Ohaba Lunga
RO,Ohaba,RO-Ohaba
RO,Ogrezeni,RO-Ogrezeni
RO,Ogretin,RO-Ogretin
RO,Ograda,RO-Ograda
RO,Ogra,RO-Ogra
RO,Oglinzi,RO-Oglinzi
RO,Oe?tii Pamânteni,RO-Oe?tii Pamânteni
RO,Odorheiu Secuiesc,RO-Odorheiu Secuiesc
RO,Odoreu,RO-Odoreu
RO,Odobe?ti,RO-Odobe?ti
RO,Odobesti,RO-Odobesti
RO,Odobesti,RO-Odobesti
RO,Odaile,RO-Odaile
RO,Odaia Turcului,RO-Odaia Turcului
RO,Odaia Manolache,RO-Odaia Manolache
RO,Ocolis,RO-Ocolis
RO,Ocni?a,RO-Ocni?a
RO,Ocnita,RO-Ocnita
RO,Ocna Sugatag,RO-Ocna Sugatag
RO,Ocna Sibiului,RO-Ocna Sibiului
RO,Ocna Mures,RO-Ocna Mures
RO,Ocna de Sus,RO-Ocna de Sus
RO,Ocna Dejului,RO-Ocna Dejului
RO,Ocna de Jos,RO-Ocna de Jos
RO,Ocland,RO-Ocland
RO,Ocina de Sus,RO-Ocina de Sus
RO,Obreji?a,RO-Obreji?a
RO,Obreja,RO-Obreja
RO,Oboga,RO-Oboga
RO,Obârsia-Closani,RO-Obârsia-Closani
RO,Obâr?ia de Câmp,RO-Obâr?ia de Câmp
RO,Obârsia,RO-Obârsia
RO,Oarta de Jos,RO-Oarta de Jos
RO,Oarja Sat,RO-Oarja Sat
RO,Oarda,RO-Oarda
RO,Oar,RO-Oar
RO,Oan?u,RO-Oan?u
RO,Oancea,RO-Oancea
RO,Nusfalau,RO-Nusfalau
RO,Nuseni,RO-Nuseni
RO,Nunta?i,RO-Nunta?i
RO,Nufaru,RO-Nufaru
RO,Nucsoara,RO-Nucsoara
RO,Nuci,RO-Nuci
RO,Nucet,RO-Nucet
RO,Nucet,RO-Nucet
RO,Novaci,RO-Novaci
RO,Novaci,RO-Novaci
RO,Nou,RO-Nou
RO,Noslac,RO-Noslac
RO,Nojorid,RO-Nojorid
RO,Nocrich,RO-Nocrich
RO,Nitchidorf,RO-Nitchidorf
RO,Nistru,RO-Nistru
RO,Nistoresti,RO-Nistoresti
RO,Nisipore?ti,RO-Nisipore?ti
RO,Nisipari,RO-Nisipari
RO,Nire?,RO-Nire?
RO,Nimigea de Sus,RO-Nimigea de Sus
RO,Nimigea de Jos,RO-Nimigea de Jos
RO,Niculitel,RO-Niculitel
RO,Nicule?ti,RO-Nicule?ti
RO,Nicseni,RO-Nicseni
RO,Nicoresti,RO-Nicoresti
RO,Nicole?ti,RO-Nicole?ti
RO,Nicolae Titulescu,RO-Nicolae Titulescu
RO,Nicolae Balcescu,RO-Nicolae Balcescu
RO,Nicolae Balcescu,RO-Nicolae Balcescu
RO,Nicolae Balcescu,RO-Nicolae Balcescu
RO,Nicolae Balcescu,RO-Nicolae Balcescu
RO,Nicolae Balcescu,RO-Nicolae Balcescu
RO,Nicolae Balcescu,RO-Nicolae Balcescu
RO,Nicolae Balcescu,RO-Nicolae Balcescu
RO,Neudorf,RO-Neudorf
RO,Nereju Mic,RO-Nereju Mic
RO,Nereju,RO-Nereju
RO,Nerau,RO-Nerau
RO,Nepos,RO-Nepos
RO,Nenciule?ti,RO-Nenciule?ti
RO,Nem?i?or,RO-Nem?i?or
RO,Nehoiu,RO-Nehoiu
RO,Negru Voda,RO-Negru Voda
RO,Negrile?ti,RO-Negrile?ti
RO,Negrile?ti,RO-Negrile?ti
RO,Negrile?ti,RO-Negrile?ti
RO,Negrileasa,RO-Negrileasa
RO,Negri,RO-Negri
RO,Negresti-Oas,RO-Negresti-Oas
RO,Negre?ti,RO-Negre?ti
RO,Negresti,RO-Negresti
RO,Negreni,RO-Negreni
RO,Negreni,RO-Negreni
RO,Negrasi,RO-Negrasi
RO,Negostina,RO-Negostina
RO,Negomir,RO-Negomir
RO,Negoi,RO-Negoi
RO,Negoie?ti,RO-Negoie?ti
RO,Negoie?ti,RO-Negoie?ti
RO,Negoe?ti,RO-Negoe?ti
RO,Nedelea,RO-Nedelea
RO,Nedeia,RO-Nedeia
RO,Necsesti,RO-Necsesti
RO,Neaua,RO-Neaua
RO,Neagra ?arului,RO-Neagra ?arului
RO,Nazna,RO-Nazna
RO,Navodari,RO-Navodari
RO,Navodari,RO-Navodari
RO,Nasturelu,RO-Nasturelu
RO,Nasaud,RO-Nasaud
RO,Naruja,RO-Naruja
RO,Napradea,RO-Napradea
RO,Nanov,RO-Nanov
RO,Nanesti,RO-Nanesti
RO,Nana,RO-Nana
RO,Namoloasa-Sat,RO-Namoloasa-Sat
RO,Namoloasa,RO-Namoloasa
RO,Nalbant,RO-Nalbant
RO,Naipu,RO-Naipu
RO,Naida?,RO-Naida?
RO,Naeni,RO-Naeni
RO,Nadrag,RO-Nadrag
RO,Nadlac,RO-Nadlac
RO,Nades,RO-Nades
RO,Nada?,RO-Nada?
RO,Nadab,RO-Nadab
RO,Mu?ate?ti,RO-Mu?ate?ti
RO,Musetesti,RO-Musetesti
RO,Musenita,RO-Musenita
RO,Murighiol,RO-Murighiol
RO,Murgesti,RO-Murgesti
RO,Murgeni,RO-Murgeni
RO,Murga?i,RO-Murga?i
RO,Murfatlar,RO-Murfatlar
RO,Muntenii de Sus,RO-Muntenii de Sus
RO,Muntenii de Jos,RO-Muntenii de Jos
RO,Munteni Buzau,RO-Munteni Buzau
RO,Munteni,RO-Munteni
RO,Munteni,RO-Munteni
RO,Muntele Mic,RO-Muntele Mic
RO,Muncelu de Sus,RO-Muncelu de Sus
RO,Mugeni,RO-Mugeni
RO,Muereasca,RO-Muereasca
RO,Mozaceni,RO-Mozaceni
RO,Movilita,RO-Movilita
RO,Movilita,RO-Movilita
RO,Movileni,RO-Movileni
RO,Movileni,RO-Movileni
RO,Movileni,RO-Movileni
RO,Movila Miresii,RO-Movila Miresii
RO,Movila Banului,RO-Movila Banului
RO,Movila,RO-Movila
RO,Motru,RO-Motru
RO,Motoseni,RO-Motoseni
RO,Motca,RO-Motca
RO,Motatei,RO-Motatei
RO,Mo?aieni,RO-Mo?aieni
RO,Mo?teni,RO-Mo?teni
RO,Mosoaia,RO-Mosoaia
RO,Mosnita Noua,RO-Mosnita Noua
RO,Mo?ni?a Veche,RO-Mo?ni?a Veche
RO,Mo?neni,RO-Mo?neni
RO,Mosna,RO-Mosna
RO,Mosna,RO-Mosna
RO,Moscu,RO-Moscu
RO,Morunglav,RO-Morunglav
RO,Morteni,RO-Morteni
RO,Moroeni,RO-Moroeni
RO,Moreni,RO-Moreni
RO,Moravita,RO-Moravita
RO,Moraresti,RO-Moraresti
RO,Monor,RO-Monor
RO,Moneasa,RO-Moneasa
RO,Moldovita,RO-Moldovita
RO,Moldoveni,RO-Moldoveni
RO,Moldoveni,RO-Moldoveni
RO,Moldoveni,RO-Moldoveni
RO,Moldovenesti,RO-Moldovenesti
RO,Moldova Sulita,RO-Moldova Sulita
RO,Moldova Noua,RO-Moldova Noua
RO,Moi?eni,RO-Moi?eni
RO,Moisei,RO-Moisei
RO,Moinesti,RO-Moinesti
RO,Mogosoaia,RO-Mogosoaia
RO,Mogosesti-Siret,RO-Mogosesti-Siret
RO,Mogosesti,RO-Mogosesti
RO,Mogosani,RO-Mogosani
RO,Mogo?,RO-Mogo?
RO,Moftinu Mic,RO-Moftinu Mic
RO,Moftinu Mare,RO-Moftinu Mare
RO,Mofleni,RO-Mofleni
RO,Moeciu de Jos,RO-Moeciu de Jos
RO,Modelu,RO-Modelu
RO,Mociu,RO-Mociu
RO,Mocesti,RO-Mocesti
RO,Moara Vlasiei,RO-Moara Vlasiei
RO,Moara Nica,RO-Moara Nica
RO,Moara Grecilor,RO-Moara Grecilor
RO,Moara Domneasca,RO-Moara Domneasca
RO,Moara Carp,RO-Moara Carp
RO,Moacsa,RO-Moacsa
RO,Mlenau?i,RO-Mlenau?i
RO,Mizil,RO-Mizil
RO,Mitrofani,RO-Mitrofani
RO,Mitreni,RO-Mitreni
RO,Mitocu Dragomirnei,RO-Mitocu Dragomirnei
RO,Mitoc,RO-Mitoc
RO,Mislea,RO-Mislea
RO,Misentea,RO-Misentea
RO,Mischii,RO-Mischii
RO,Mi?ca,RO-Mi?ca
RO,Mi?ca,RO-Mi?ca
RO,Mâsca,RO-Mâsca
RO,Mârzanesti,RO-Mârzanesti
RO,Mârtesti,RO-Mârtesti
RO,Mirsid,RO-Mirsid
RO,Mârsani,RO-Mârsani
RO,Mârsa,RO-Mârsa
RO,Miroslove?ti,RO-Miroslove?ti
RO,Miroslave?ti,RO-Miroslave?ti
RO,Miroslava,RO-Miroslava
RO,Mirosi,RO-Mirosi
RO,Mironeasa,RO-Mironeasa
RO,Miron Costin,RO-Miron Costin
RO,Mironu,RO-Mironu
RO,Miresu Mare,RO-Miresu Mare
RO,Mire?u Mare,RO-Mire?u Mare
RO,Mirce?tii Noi,RO-Mirce?tii Noi
RO,Mircesti,RO-Mircesti
RO,Calarasi,RO-Calarasi
RO,Mircea Voda,RO-Mircea Voda
RO,Mircea Voda,RO-Mircea Voda
RO,Miraslau,RO-Miraslau
RO,Miorcani,RO-Miorcani
RO,Mânzalesti,RO-Mânzalesti
RO,Mintiu Gherlii,RO-Mintiu Gherlii
RO,Minieri,RO-Minieri
RO,Mineri,RO-Mineri
RO,Mândruloc,RO-Mândruloc
RO,Mândre?ti,RO-Mândre?ti
RO,Mândre?ti,RO-Mândre?ti
RO,Mândra,RO-Mândra
RO,Mânau,RO-Mânau
RO,Mânastireni,RO-Mânastireni
RO,Manastirea Humorului,RO-Manastirea Humorului
RO,Mânastirea Casin,RO-Mânastirea Casin
RO,Manastirea,RO-Manastirea
RO,Mânastirea,RO-Mânastirea
RO,Milosesti,RO-Milosesti
RO,Milisauti,RO-Milisauti
RO,Mileanca,RO-Mileanca
RO,Milcovul,RO-Milcovul
RO,Milcova?u,RO-Milcova?u
RO,Milcoiu,RO-Milcoiu
RO,Milas,RO-Milas
RO,Mijlocenii Bârgaului,RO-Mijlocenii Bârgaului
RO,Mija,RO-Mija
RO,Mihoveni,RO-Mihoveni
RO,Mihesu de Câmpie,RO-Mihesu de Câmpie
RO,Mihalt,RO-Mihalt
RO,Mihalceni,RO-Mihalceni
RO,Mihalaseni,RO-Mihalaseni
RO,Mihai Voda,RO-Mihai Voda
RO,Mihai Viteazu,RO-Mihai Viteazu
RO,Mihai Viteazu,RO-Mihai Viteazu
RO,Mihai Viteazu,RO-Mihai Viteazu
RO,Mihail Kogalniceanu,RO-Mihail Kogalniceanu
RO,Mihail Kogalniceanu,RO-Mihail Kogalniceanu
RO,Mihail Kogalniceanu,RO-Mihail Kogalniceanu
RO,Mihailesti,RO-Mihailesti
RO,Mihailesti,RO-Mihailesti
RO,Mihaileni,RO-Mihaileni
RO,Mihaileni,RO-Mihaileni
RO,Mihaileni,RO-Mihaileni
RO,Mihai Bravu,RO-Mihai Bravu
RO,Mihai Bravu,RO-Mihai Bravu
RO,Mihai Bravu,RO-Mihai Bravu
RO,Mihai Bravu,RO-Mihai Bravu
RO,Mihaie?ti,RO-Mihaie?ti
RO,Mihaesti,RO-Mihaesti
RO,Mihaesti,RO-Mihaesti
RO,Mihaesti,RO-Mihaesti
RO,Miercurea Sibiului,RO-Miercurea Sibiului
RO,Miercurea Nirajului,RO-Miercurea Nirajului
RO,Miercurea-Ciuc,RO-Miercurea-Ciuc
RO,Micula,RO-Micula
RO,Miclesti,RO-Miclesti
RO,Micfalau,RO-Micfalau
RO,Micestii de Câmpie,RO-Micestii de Câmpie
RO,Mice?ti,RO-Mice?ti
RO,Micesti,RO-Micesti
RO,Micasasa,RO-Micasasa
RO,Mica,RO-Mica
RO,Mica,RO-Mica
RO,Meziad,RO-Meziad
RO,Metes,RO-Metes
RO,Mesesenii de Jos,RO-Mesesenii de Jos
RO,Merisani,RO-Merisani
RO,Meri?ani,RO-Meri?ani
RO,Meri?ani,RO-Meri?ani
RO,Merii Petchii,RO-Merii Petchii
RO,Meri,RO-Meri
RO,Merghindeal,RO-Merghindeal
RO,Meresti,RO-Meresti
RO,Merenii de Sus,RO-Merenii de Sus
RO,Merenii de Jos,RO-Merenii de Jos
RO,Mereni,RO-Mereni
RO,Mereni,RO-Mereni
RO,Merei,RO-Merei
RO,Mera,RO-Mera
RO,Mera,RO-Mera
RO,Melinesti,RO-Melinesti
RO,Mehadica,RO-Mehadica
RO,Mehadia,RO-Mehadia
RO,Mediesu Aurit,RO-Mediesu Aurit
RO,Medias,RO-Medias
RO,Medgidia,RO-Medgidia
RO,Mazanae?ti,RO-Mazanae?ti
RO,Maxut,RO-Maxut
RO,Maxineni,RO-Maxineni
RO,Maxenu,RO-Maxenu
RO,Mavrodin,RO-Mavrodin
RO,Mavrodin,RO-Mavrodin
RO,Maureni,RO-Maureni
RO,Mate?ti,RO-Mate?ti
RO,Matei,RO-Matei
RO,Mateesti,RO-Mateesti
RO,Matca,RO-Matca
RO,Ma?au,RO-Ma?au
RO,Matasaru,RO-Matasaru
RO,Matasari,RO-Matasari
RO,Matacina,RO-Matacina
RO,Mastacani,RO-Mastacani
RO,Mastacan,RO-Mastacan
RO,Masloc,RO-Masloc
RO,Marun?i?u,RO-Marun?i?u
RO,Maruntei,RO-Maruntei
RO,Maru,RO-Maru
RO,Martinis,RO-Martinis
RO,Martinesti,RO-Martinesti
RO,Marpod,RO-Marpod
RO,Mari?ei,RO-Mari?ei
RO,Mariselu,RO-Mariselu
RO,Marisel,RO-Marisel
RO,Marin,RO-Marin
RO,Margineni Slobozia,RO-Margineni Slobozia
RO,Margineni-Munteni,RO-Margineni-Munteni
RO,Marginenii de Sus,RO-Marginenii de Sus
RO,Marginenii de Jos,RO-Marginenii de Jos
RO,Margineni,RO-Margineni
RO,Margineni,RO-Margineni
RO,Marginea,RO-Marginea
RO,Margina,RO-Margina
RO,Marghita,RO-Marghita
RO,Margau,RO-Margau
RO,Margaritesti,RO-Margaritesti
RO,Marga,RO-Marga
RO,Mare?,RO-Mare?
RO,Marcule?ti,RO-Marcule?ti
RO,Marce?ti,RO-Marce?ti
RO,Marca,RO-Marca
RO,Marasu,RO-Marasu
RO,Mara?e?ti,RO-Mara?e?ti
RO,Maracineni,RO-Maracineni
RO,Maracineni,RO-Maracineni
RO,Mara,RO-Mara
RO,Manoleasa,RO-Manoleasa
RO,Mangalia,RO-Mangalia
RO,Manesti,RO-Manesti
RO,Manesti,RO-Manesti
RO,Maneciu-Ungureni,RO-Maneciu-Ungureni
RO,Mana?tur,RO-Mana?tur
RO,Manastiur,RO-Manastiur
RO,Manasia,RO-Manasia
RO,Manaile?ti,RO-Manaile?ti
RO,Mamaia-Sat,RO-Mamaia-Sat
RO,Malusteni,RO-Malusteni
RO,Malu Spart,RO-Malu Spart
RO,Malu Ro?u,RO-Malu Ro?u
RO,Malureni,RO-Malureni
RO,Malu Mare,RO-Malu Mare
RO,Malu cu Flori,RO-Malu cu Flori
RO,Malu,RO-Malu
RO,Malovat,RO-Malovat
RO,Malnas,RO-Malnas
RO,Malini,RO-Malini
RO,Malâncrav,RO-Malâncrav
RO,Maldaresti,RO-Maldaresti
RO,Maldaeni,RO-Maldaeni
RO,Malcoci,RO-Malcoci
RO,Malaia,RO-Malaia
RO,Mal,RO-Mal
RO,Mailat,RO-Mailat
RO,Maierus,RO-Maierus
RO,Maieru,RO-Maieru
RO,Maicanesti,RO-Maicanesti
RO,Maia,RO-Maia
RO,Mahmudia,RO-Mahmudia
RO,Maguri-Racatau,RO-Maguri-Racatau
RO,Maguri,RO-Maguri
RO,Magureni,RO-Magureni
RO,Magurele,RO-Magurele
RO,Magurele,RO-Magurele
RO,Magura Ilvei,RO-Magura Ilvei
RO,Magura,RO-Magura
RO,Magura,RO-Magura
RO,Magura,RO-Magura
RO,Magula,RO-Magula
RO,Maglavit,RO-Maglavit
RO,Magiresti,RO-Magiresti
RO,Magherani,RO-Magherani
RO,Magesti,RO-Magesti
RO,Moge?ti,RO-Moge?ti
RO,Maeriste,RO-Maeriste
RO,Madulari,RO-Madulari
RO,Madârjac,RO-Madârjac
RO,Maderat,RO-Maderat
RO,Madaras,RO-Madaras
RO,Madaras,RO-Madaras
RO,Madara?,RO-Madara?
RO,Madara?,RO-Madara?
RO,Macin,RO-Macin
RO,Macesu de Sus,RO-Macesu de Sus
RO,Macesu de Jos,RO-Macesu de Jos
RO,Macea,RO-Macea
RO,Lupsanu,RO-Lupsanu
RO,Lupsa,RO-Lupsa
RO,Lupeni,RO-Lupeni
RO,Lupeni,RO-Lupeni
RO,Lupac,RO-Lupac
RO,Lunguletu,RO-Lunguletu
RO,Lungesti,RO-Lungesti
RO,Lungani,RO-Lungani
RO,Lunga,RO-Lunga
RO,Lunc?oara,RO-Lunc?oara
